iloc,lon,lat,iradius,radius,ratio,ratio_map
1284,30,-89,31,15510000.0,0.012407591906273887,0.5663324365461582
1284,30,-89,32,16010000.0,0.014017589846424325,0.6398192229562306
1284,30,-89,33,16510000.0,0.015454145942852682,0.7053894254960265
1284,30,-89,34,17010000.0,0.017867726960758966,0.8155549780865542
1284,30,-89,35,17510000.0,0.01961481216487774,0.8952989790156968
1284,30,-89,36,18010000.0,0.02124012985562893,0.9694850205068956
1284,30,-89,37,18510000.0,0.021906002678456167,0.9998781363532455
1185,40,-89,0,10000.0,0.0,0.0
1185,40,-89,1,510000.0,0.0,0.0
1185,40,-89,2,1010000.0,0.0,0.0
1185,40,-89,3,1510000.0,0.0,0.0
1185,40,-89,4,2010000.0,3.752661846992613e-05,0.0017128659157999064
1185,40,-89,5,2510000.0,0.00037856147505839683,0.017279069473901912
1185,40,-89,6,3010000.0,0.0008064010935939306,0.036807391766134075
1185,40,-89,7,3510000.0,0.00098991510157827,0.04518370975492689
1185,40,-89,8,4010000.0,0.001308211459944742,0.059712036729180774
1185,40,-89,9,4510000.0,0.0016806918509902342,0.07671354105169109
1185,40,-89,10,5010000.0,0.0021600114122072678,0.09859161514042845
1185,40,-89,11,5510000.0,0.002410504474083798,0.11002512674703686
1185,40,-89,12,6010000.0,0.0027647247357099405,0.12619316526378677
1185,40,-89,13,6510000.0,0.002847227290209983,0.12995891393316922
1185,40,-89,14,7010000.0,0.002858280622464002,0.13046343250814005
1185,40,-89,15,7510000.0,0.0030544287612187275,0.13941642307908134
1185,40,-89,16,8010000.0,0.0034136852959553675,0.1558143373721564
1185,40,-89,17,8510000.0,0.003535004440100004,0.1613518314340287
1185,40,-89,18,9010000.0,0.0036937324289051604,0.16859681574098687
1185,40,-89,19,9510000.0,0.0043463034674521344,0.19838278461161768
1185,40,-89,20,10010000.0,0.005303685443213916,0.24208155155481342
1185,40,-89,21,10510000.0,0.006315216598243853,0.2882519049963049
1185,40,-89,22,11010000.0,0.006653114623927864,0.3036749309658325
1185,40,-89,23,11510000.0,0.006938836280100388,0.3167164174151384
1185,40,-89,24,12010000.0,0.007242437085251348,0.3305739801893926
1185,40,-89,25,12510000.0,0.007381290600748331,0.3369118135375899
1185,40,-89,26,13010000.0,0.007627826088778503,0.3481646855441736
1185,40,-89,27,13510000.0,0.008176085383887702,0.37318944657788145
1185,40,-89,28,14010000.0,0.008750051807786175,0.3993875844435976
1185,40,-89,29,14510000.0,0.009560553619162533,0.43638214947516896
1185,40,-89,30,15010000.0,0.01107707609420518,0.50560233940853
1185,40,-89,31,15510000.0,0.012401747874814958,0.5660656914274931
1185,40,-89,32,16010000.0,0.014025563407166583,0.6401831683629803
1185,40,-89,33,16510000.0,0.015461462099044107,0.7057233643129492
1185,40,-89,34,17010000.0,0.017889974813258193,0.8165704596247111
1185,40,-89,35,17510000.0,0.019655179740749294,0.897141517662478
1185,40,-89,36,18010000.0,0.021256885991090005,0.9702498379746566
1185,40,-89,37,18510000.0,0.021904108753220946,0.9997916899822494
1221,50,-89,0,10000.0,0.0,0.0
1221,50,-89,1,510000.0,0.0,0.0
1221,50,-89,2,1010000.0,0.0,0.0
1221,50,-89,3,1510000.0,0.0,0.0
1221,50,-89,4,2010000.0,4.1638529559444686e-05,0.001900550088827124
1221,50,-89,5,2510000.0,0.00038423347185697606,0.01753796223820996
1221,50,-89,6,3010000.0,0.0008014473824199432,0.0365812844489123
1221,50,-89,7,3510000.0,0.0009866750864998516,0.045035822425325146
1221,50,-89,8,4010000.0,0.001304967229255212,0.0595639569821196
1221,50,-89,9,4510000.0,0.0016853850781137123,0.0769277588283702
1221,50,-89,10,5010000.0,0.0021658313750800083,0.09885726167194119
1221,50,-89,11,5510000.0,0.0024138344873111794,0.11017712195440986
1221,50,-89,12,6010000.0,0.0027667248469156525,0.12628445838988656
1221,50,-89,13,6510000.0,0.0028489514841040105,0.1300376130825657
1221,50,-89,14,7010000.0,0.002857507736103253,0.1304281548636815
1221,50,-89,15,7510000.0,0.0030427686367539277,0.13888420806520402
1221,50,-89,16,8010000.0,0.003410136716597888,0.15565236592685258
1221,50,-89,17,8510000.0,0.0035398648871732543,0.1615736818022944
1221,50,-89,18,9010000.0,0.0037066761324777374,0.16918761847189245
1221,50,-89,19,9510000.0,0.004324506104511774,0.19738786523019822
1221,50,-89,20,10010000.0,0.005263125148102815,0.24023021642622286
1221,50,-89,21,10510000.0,0.0062997589200872095,0.2875463543463539
1221,50,-89,22,11010000.0,0.006654156303831365,0.30372247742950625
1221,50,-89,23,11510000.0,0.006938308112066606,0.31669230970014123
1221,50,-89,24,12010000.0,0.007237543811785088,0.33035063149242
1221,50,-89,25,12510000.0,0.007375650415394,0.33665437277564203
1221,50,-89,26,13010000.0,0.0076181772723261446,0.34772427472372364
1221,50,-89,27,13510000.0,0.008164886030042876,0.37267826298975304
1221,50,-89,28,14010000.0,0.008745862941504727,0.3991963877258575
1221,50,-89,29,14510000.0,0.009556806414755805,0.4362111119831295
1221,50,-89,30,15010000.0,0.01106225275826518,0.5049257426906449
1221,50,-89,31,15510000.0,0.012393463029377858,0.5656875377343152
1221,50,-89,32,16010000.0,0.014033255328843423,0.6405342586291555
1221,50,-89,33,16510000.0,0.015465654430103741,0.7059147191771119
1221,50,-89,34,17010000.0,0.017907208266134636,0.8173570637805655
1221,50,-89,35,17510000.0,0.019693270490386952,0.8988801327954642
1221,50,-89,36,18010000.0,0.021282112138354552,0.971401260873872
1221,50,-89,37,18510000.0,0.021902468960365882,0.9997168432359947
1257,60,-89,0,10000.0,0.0,0.0
1257,60,-89,1,510000.0,0.0,0.0
1257,60,-89,2,1010000.0,0.0,0.0
1257,60,-89,3,1510000.0,0.0,0.0
1257,60,-89,4,2010000.0,4.507552354098316e-05,0.0020574283284293575
1257,60,-89,5,2510000.0,0.0003896990568686947,0.01778743353773518
1257,60,-89,6,3010000.0,0.0007953965540875615,0.03630510028856226
1257,60,-89,7,3510000.0,0.000983181751993795,0.04487637257740701
1257,60,-89,8,4010000.0,0.0013039250103904032,0.05951638591808235
1257,60,-89,9,4510000.0,0.0016936264684653728,0.07730392905653703
1257,60,-89,10,5010000.0,0.0021708801354856128,0.09908770741867776
1257,60,-89,11,5510000.0,0.002419059409372597,0.11041560842818807
1257,60,-89,12,6010000.0,0.002769007968628482,0.1263886692546801
1257,60,-89,13,6510000.0,0.002850509268556697,0.13010871663524282
1257,60,-89,14,7010000.0,0.002857507736103253,0.1304281548636815
1257,60,-89,15,7510000.0,0.003032585396260128,0.13841940398038616
1257,60,-89,16,8010000.0,0.0034061969441805044,0.155472538855699
1257,60,-89,17,8510000.0,0.003544318422738428,0.1617769590914672
1257,60,-89,18,9010000.0,0.003720989003906618,0.16984091553481337
1257,60,-89,19,9510000.0,0.004300797588193704,0.1963057131160142
1257,60,-89,20,10010000.0,0.005227532713283491,0.23860563443754176
1257,60,-89,21,10510000.0,0.006280620002392038,0.286672777106464
1257,60,-89,22,11010000.0,0.006654575006920502,0.3037415887238211
1257,60,-89,23,11510000.0,0.006938098666462029,0.3166827497597064
1257,60,-89,24,12010000.0,0.007232276929496341,0.3301102297849719
1257,60,-89,25,12510000.0,0.007368915163134704,0.3363469487523848
1257,60,-89,26,13010000.0,0.00760816180567453,0.3472671285123715
1257,60,-89,27,13510000.0,0.008152143379420732,0.37209663712476576
1257,60,-89,28,14010000.0,0.0087403134786169,0.3989430879024488
1257,60,-89,29,14510000.0,0.009551903063960273,0.4359873033162866
1257,60,-89,30,15010000.0,0.011042810864586097,0.5040383364073373
1257,60,-89,31,15510000.0,0.01238263599320502,0.5651933482233564
1257,60,-89,32,16010000.0,0.01403830892141255,0.6407649249352851
1257,60,-89,33,16510000.0,0.015466172470579903,0.7059383646296147
1257,60,-89,34,17010000.0,0.01791835011577069,0.8178656226451447
1257,60,-89,35,17510000.0,0.019728536141017446,0.9004897990384241
1257,60,-89,36,18010000.0,0.021314666876068752,0.9728871901396049
1257,60,-89,37,18510000.0,0.021901240162415812,0.9996607559515046
1293,70,-89,0,10000.0,0.0,0.0
1293,70,-89,1,510000.0,0.0,0.0
1293,70,-89,2,1010000.0,0.0,0.0
1293,70,-89,3,1510000.0,0.0,0.0
1293,70,-89,4,2010000.0,4.798464282914828e-05,0.0021902122422714065
1293,70,-89,5,2510000.0,0.00039680139737060686,0.018111612945956573
1293,70,-89,6,3010000.0,0.0007889459704074173,0.03601066968508038
1293,70,-89,7,3510000.0,0.0009793936877002844,0.044703470075669126
1293,70,-89,8,4010000.0,0.0013048747372459907,0.059559735274528076
1293,70,-89,9,4510000.0,0.0017048547817475918,0.07781643446995311
1293,70,-89,10,5010000.0,0.0021745053550966476,0.0992531770336394
1293,70,-89,11,5510000.0,0.002426717941719436,0.11076517467094625
1293,70,-89,12,6010000.0,0.002771396170708511,0.12649767641039283
1293,70,-89,13,6510000.0,0.0028517214134148204,0.13016404380558608
1293,70,-89,14,7010000.0,0.002857507736103253,0.1304281548636815
1293,70,-89,15,7510000.0,0.003024550023553651,0.13805263722678957
1293,70,-89,16,8010000.0,0.00340210157726553,0.15528560982539014
1293,70,-89,17,8510000.0,0.0035477015413307813,0.16193137824145257
1293,70,-89,18,9010000.0,0.0037352172441720054,0.17049034969078253
1293,70,-89,19,9510000.0,0.0042769224908290595,0.19521595757235716
1293,70,-89,20,10010000.0,0.005197821021827712,0.23724947324662196
1293,70,-89,21,10510000.0,0.006264775624908243,0.28594957594271386
1293,70,-89,22,11010000.0,0.006653822252298927,0.303707229972971
1293,70,-89,23,11510000.0,0.006938364401114761,0.3166948789588687
1293,70,-89,24,12010000.0,0.007227313664326879,0.32988368638494076
1293,70,-89,25,12510000.0,0.007361371635854657,0.33600263180378326
1293,70,-89,26,13010000.0,0.0075978078959922785,0.34679453439883023
1293,70,-89,27,13510000.0,0.008136963435210991,0.3714037633700616
1293,70,-89,28,14010000.0,0.008732602077424842,0.39859110851279184
1293,70,-89,29,14510000.0,0.009546445010412382,0.4357381757830854
1293,70,-89,30,15010000.0,0.011019716845427041,0.5029842324169104
1293,70,-89,31,15510000.0,0.01236899310234185,0.5645706317702013
1293,70,-89,32,16010000.0,0.014043374521705433,0.6409961393222595
1293,70,-89,33,16510000.0,0.015462397423159129,0.7057660562703428
1293,70,-89,34,17010000.0,0.01792089655656273,0.817981852452602
1293,70,-89,35,17510000.0,0.019757836053430965,0.9018271649763987
1293,70,-89,36,18010000.0,0.021348124812207044,0.9744143450168881
1293,70,-89,37,18510000.0,0.021900656075132436,0.9996340958568747
1178,80,-89,0,10000.0,0.0,0.0
1178,80,-89,1,510000.0,0.0,0.0
1178,80,-89,2,1010000.0,0.0,0.0
1178,80,-89,3,1510000.0,0.0,0.0
1178,80,-89,4,2010000.0,5.009988151126487e-05,0.002286760249795255
1178,80,-89,5,2510000.0,0.000402897926933614,0.01838988309442492
1178,80,-89,6,3010000.0,0.0007827214682945452,0.03572655835433239
1178,80,-89,7,3510000.0,0.0009752023452795274,0.0445121603369642
1178,80,-89,8,4010000.0,0.0013077619905629482,0.05969152113743124
1178,80,-89,9,4510000.0,0.0017179993889573759,0.07841640725152041
1178,80,-89,10,5010000.0,0.0021766606328034754,0.0993515525834126
1178,80,-89,11,5510000.0,0.0024357989341085356,0.1111796677155938
1178,80,-89,12,6010000.0,0.0027740242069426084,0.12661763056225656
1178,80,-89,13,6510000.0,0.0028519748128755054,0.13017560997693287
1178,80,-89,14,7010000.0,0.002857507736103253,0.1304281548636815
1178,80,-89,15,7510000.0,0.0030191139381444384,0.1378045124078619
1178,80,-89,16,8010000.0,0.003398025527463576,0.15509956250587306
1178,80,-89,17,8510000.0,0.0035497649748714743,0.16202556165380036
1178,80,-89,18,9010000.0,0.00374615736327575,0.17098970076187925
1178,80,-89,19,9510000.0,0.0042546576107066044,0.19419969882493796
1178,80,-89,20,10010000.0,0.005175113527816586,0.2362130118197535
1178,80,-89,21,10510000.0,0.006251274546245233,0.28533333236918385
1178,80,-89,22,11010000.0,0.006652150808178962,0.3036309385355865
1178,80,-89,23,11510000.0,0.006939200211254219,0.31673302869786285
1178,80,-89,24,12010000.0,0.007222466504516577,0.32966244250083876
1178,80,-89,25,12510000.0,0.007353744824051578,0.335654513414321
1178,80,-89,26,13010000.0,0.00758688610599215,0.3462960199417992
1178,80,-89,27,13510000.0,0.008120069670902983,0.370632663967755
1178,80,-89,28,14010000.0,0.0087210517910833,0.3980639069529708
1178,80,-89,29,14510000.0,0.009539132330736439,0.4354043956483225
1178,80,-89,30,15010000.0,0.010993484483181142,0.5017868818158183
1178,80,-89,31,15510000.0,0.01235153261929224,0.5637736650434217
1178,80,-89,32,16010000.0,0.014049159764721597,0.6412602010997669
1178,80,-89,33,16510000.0,0.015454823341981241,0.7054203447188611
1178,80,-89,34,17010000.0,0.017917730601134014,0.8178373455035112
1178,80,-89,35,17510000.0,0.01978012686818182,0.9028446074846477
1178,80,-89,36,18010000.0,0.021370005877757337,0.9754130849223372
1178,80,-89,37,18510000.0,0.021900841856799143,0.9996425756799352
1214,90,-89,0,10000.0,0.0,0.0
1214,90,-89,1,510000.0,0.0,0.0
1214,90,-89,2,1010000.0,0.0,0.0
1214,90,-89,3,1510000.0,0.0,0.0
1214,90,-89,4,2010000.0,5.1210502068988156e-05,0.0023374534424215887
1214,90,-89,5,2510000.0,0.00040741176094310317,0.018595912647304258
1214,90,-89,6,3010000.0,0.0007768318365858572,0.035457731856722144
1214,90,-89,7,3510000.0,0.0009706646838684085,0.04430504320556653
1214,90,-89,8,4010000.0,0.0013126698117723321,0.05991553385195627
1214,90,-89,9,4510000.0,0.0017324631571133781,0.07907659184844333
1214,90,-89,10,5010000.0,0.00218000049432378,0.09950399730651512
1214,90,-89,11,5510000.0,0.0024456129909595824,0.11162762077295102
1214,90,-89,12,6010000.0,0.0027770574853168634,0.12675608159654195
1214,90,-89,13,6510000.0,0.0028519748128755054,0.13017560997693287
1214,90,-89,14,7010000.0,0.002857507736103253,0.1304281548636815
1214,90,-89,15,7510000.0,0.0030165003827181485,0.13768521921835342
1214,90,-89,16,8010000.0,0.0033941155869300897,0.1549210970819772
1214,90,-89,17,8510000.0,0.0035507920806244217,0.1620724428945803
1214,90,-89,18,9010000.0,0.003755916777463292,0.17143515970813128
1214,90,-89,19,9510000.0,0.0042346824963847415,0.19328795420522105
1214,90,-89,20,10010000.0,0.005159981085594537,0.23552230624696835
1214,90,-89,21,10510000.0,0.00624019221902067,0.2848274903470494
1214,90,-89,22,11010000.0,0.006649864126845628,0.30352656519538523
1214,90,-89,23,11510000.0,0.006940619630632206,0.31679781671159574
1214,90,-89,24,12010000.0,0.007217806413507111,0.32944973718977966
1214,90,-89,25,12510000.0,0.00734648792956997,0.3353232795403693
1214,90,-89,26,13010000.0,0.007575516971055216,0.34577708686123904
1214,90,-89,27,13510000.0,0.008102629553457853,0.3698366268091379
1214,90,-89,28,14010000.0,0.008706526209300972,0.3974009009333356
1214,90,-89,29,14510000.0,0.009530179806334131,0.43499576639969023
1214,90,-89,30,15010000.0,0.0109641038422668,0.5004458311041252
1214,90,-89,31,15510000.0,0.012330538093983275,0.5628153904030103
1214,90,-89,32,16010000.0,0.0140529250977795,0.6414320660564159
1214,90,-89,33,16510000.0,0.015446785221012537,0.7050534525235144
1214,90,-89,34,17010000.0,0.01791339227560771,0.8176393268642457
1214,90,-89,35,17510000.0,0.019797832027268796,0.903652742210621
1214,90,-89,36,18010000.0,0.021384609009893436,0.9760796306522672
1214,90,-89,37,18510000.0,0.02190177909130368,0.9996853548351959
1250,100,-89,0,10000.0,0.0,0.0
1250,100,-89,1,510000.0,0.0,0.0
1250,100,-89,2,1010000.0,0.0,0.0
1250,100,-89,3,1510000.0,0.0,0.0
1250,100,-89,4,2010000.0,5.1158610746010495e-05,0.002335084913572515
1250,100,-89,5,2510000.0,0.00041028146283943043,0.018726897392723423
1250,100,-89,6,3010000.0,0.0007702629200739262,0.03515790006649466
1250,100,-89,7,3510000.0,0.0009658343503119299,0.04408456733941655
1250,100,-89,8,4010000.0,0.0013185194502634088,0.06018253489813756
1250,100,-89,9,4510000.0,0.001749313525037874,0.07984571046513103
1250,100,-89,10,5010000.0,0.002182905330317569,0.0996365857135611
1250,100,-89,11,5510000.0,0.0024557515476413944,0.11209038530873242
1250,100,-89,12,6010000.0,0.0027804619976076438,0.12691147724103552
1250,100,-89,13,6510000.0,0.0028519748128755054,0.13017560997693287
1250,100,-89,14,7010000.0,0.002857507736103253,0.1304281548636815
1250,100,-89,15,7510000.0,0.0030167953744372005,0.13769868382778558
1250,100,-89,16,8010000.0,0.0033899279727914447,0.1547299575170746
1250,100,-89,17,8510000.0,0.003551549390465788,0.16210700956399698
1250,100,-89,18,9010000.0,0.0037643997643707723,0.17182235737555884
1250,100,-89,19,9510000.0,0.004217446602249201,0.1925012386204752
1250,100,-89,20,10010000.0,0.005153180631043506,0.23521190612866988
1250,100,-89,21,10510000.0,0.006231974762493003,0.2844524125549459
1250,100,-89,22,11010000.0,0.00664700212371501,0.3033959318526214
1250,100,-89,23,11510000.0,0.006942170856707274,0.31686862091352014
1250,100,-89,24,12010000.0,0.007213771093948988,0.32926554896253485
1250,100,-89,25,12510000.0,0.007339856882529789,0.3350206118627502
1250,100,-89,26,13010000.0,0.007563356968812119,0.3452220554134964
1250,100,-89,27,13510000.0,0.008085606440267065,0.3690596234031776
1250,100,-89,28,14010000.0,0.008690551306125886,0.39667174205165445
1250,100,-89,29,14510000.0,0.00952311744723755,0.43467341190373776
1250,100,-89,30,15010000.0,0.010932969657950107,0.4990247416133405
1250,100,-89,31,15510000.0,0.012306612587732708,0.5617233339948984
1250,100,-89,32,16010000.0,0.014051500496375099,0.6413670415141391
1250,100,-89,33,16510000.0,0.015437697483934993,0.7046386516241381
1250,100,-89,34,17010000.0,0.0179063719788925,0.8173188922646847
1250,100,-89,35,17510000.0,0.019810059217969776,0.9042108404100224
1250,100,-89,36,18010000.0,0.021396913508636803,0.9766412575018969
1250,100,-89,37,18510000.0,0.021903300773024402,0.9997548105138686
